".colorLevels",".ci",".y",".sids",".axisIndex","S100QC..Run",".ri",".colorHash",".xLevels",".nXLevels",".nValuesPerXLevel",".xSeqPerLevels",".xs",".ys",".y0s"
1,23,12.521864645390776,1885,0,"b",74,12905,0,1,1,0,32767,63206,65535
1,22,11.456567514865624,1886,0,"b",75,12905,0,1,1,0,32767,48667,65535
1,23,12.000975050190533,1887,0,"b",75,12905,0,1,1,0,32767,62938,65535
1,16,7.705925753879625,1888,0,"b",76,12905,0,1,1,0,32767,34512,65535
1,17,7.667881416826547,1889,0,"b",76,12905,0,1,1,0,32767,33325,65535
1,16,11.06156224688623,1890,0,"b",77,12905,0,1,1,0,32767,40922,65535
1,17,10.984418458801139,1891,0,"b",77,12905,0,1,1,0,32767,37948,65535
0,18,8.621637232057319,1892,0,"a",76,12774,0,1,1,0,32767,63088,65535
0,19,8.0280102865212,1893,0,"a",76,12774,0,1,1,0,32767,44563,65535
0,18,11.679812020602249,1894,0,"a",77,12774,0,1,1,0,32767,64755,65535
0,19,11.098727333759582,1895,0,"a",77,12774,0,1,1,0,32767,42355,65535
1,16,12.203300938369162,1896,0,"b",78,12905,0,1,1,0,32767,15547,65535
1,17,12.497928582172344,1897,0,"b",78,12905,0,1,1,0,32767,26904,65535
1,16,13.640169605567243,1898,0,"b",79,12905,0,1,1,0,32767,1645,65535
1,17,13.786678033890652,1899,0,"b",79,12905,0,1,1,0,32767,7646,65535
0,18,13.471714290109897,1900,0,"a",78,12774,0,1,1,0,32767,64443,65535
0,19,12.479352770041197,1901,0,"a",78,12774,0,1,1,0,32767,26188,65535
0,18,15.19383333254655,1902,0,"a",79,12774,0,1,1,0,32767,65281,65535
0,19,14.069785394983302,1903,0,"a",79,12774,0,1,1,0,32767,19241,65535
0,20,7.913228142848033,1904,0,"a",76,12774,0,1,1,0,32767,40981,65535
1,21,7.645488505665496,1905,0,"b",76,12905,0,1,1,0,32767,32626,65535
0,20,11.183167194401044,1906,0,"a",77,12774,0,1,1,0,32767,45610,65535
1,21,11.010567689436249,1907,0,"b",77,12905,0,1,1,0,32767,38956,65535
1,22,7.825228821035349,1908,0,"b",76,12905,0,1,1,0,32767,38235,65535
1,23,8.288017218746026,1909,0,"b",76,12905,0,1,1,0,32767,52677,65535
1,22,11.370522922137003,1910,0,"b",77,12905,0,1,1,0,32767,52832,65535
1,23,11.595503801244902,1911,0,"b",77,12905,0,1,1,0,32767,61505,65535
0,20,12.51285439725891,1912,0,"a",78,12774,0,1,1,0,32767,27480,65535
1,21,12.266245969262528,1913,0,"b",78,12905,0,1,1,0,32767,17973,65535
0,20,14.114393054867307,1914,0,"a",79,12774,0,1,1,0,32767,21068,65535
1,21,13.718818247455946,1915,0,"b",79,12905,0,1,1,0,32767,4866,65535
1,22,12.718565806417903,1916,0,"b",78,12905,0,1,1,0,32767,35410,65535
1,23,12.763116584111065,1917,0,"b",78,12905,0,1,1,0,32767,37127,65535
1,22,14.009128789539256,1918,0,"b",79,12905,0,1,1,0,32767,16757,65535
1,23,13.952377251967985,1919,0,"b",79,12905,0,1,1,0,32767,14432,65535
